time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
7520.137297	10.776758	6.145242	1.753675	56
7521.210571	10.221504	6.162048	1.658784	57
7522.209379	11.186956	6.158278	1.816572	58
7523.281680	10.164422	6.152364	1.652117	59
7524.281955	11.311543	6.143892	1.841104	60
7525.349814	9.861559	6.161017	1.600638	61
7526.353326	10.765797	6.162490	1.746988	62
7527.423593	9.971192	6.144630	1.622749	63
7528.425175	11.116397	6.161397	1.804201	64
7529.505778	10.410017	6.163515	1.688974	65
7530.496689	11.625181	6.146615	1.891314	66
7531.566364	9.884831	6.143515	1.608987	67
7532.567755	11.087191	6.125952	1.809872	68
7533.639501	9.911292	6.153752	1.610610	69
7534.640402	10.953947	6.151512	1.780692	70
7535.710780	10.199823	6.153556	1.657550	71
7536.712234	11.559730	6.155870	1.877838	72
7537.780978	9.883067	6.157354	1.605084	73
7538.781985	11.305904	6.157978	1.835977	74
7539.853289	9.900815	6.134765	1.613887	75
7540.854752	11.031805	6.148488	1.794231	76
7541.924798	10.269472	6.137817	1.673147	77
7542.926366	11.555855	6.144538	1.880671	78
7543.995627	10.038200	6.151070	1.631944	79
7545.007048	11.634575	6.153795	1.890634	80
7546.068653	10.023059	6.130984	1.634821	81
7547.069748	11.132395	6.154439	1.808840	82
7548.139675	10.272145	6.146791	1.671139	83
7549.140801	11.534044	6.147855	1.876109	84
7550.210863	10.109740	6.161942	1.640674	85
7551.211330	11.438260	6.133900	1.864762	86
7552.293350	10.353393	6.150824	1.683253	87
7553.283606	11.232051	6.139690	1.829417	88
7554.354809	10.188082	6.150784	1.656388	89
7555.355179	11.525990	6.150770	1.873910	90
7556.425329	10.232907	6.157400	1.661888	91
7557.426130	11.474975	6.159770	1.862890	92
7558.498340	10.176713	6.156602	1.652976	93
7559.498345	11.201624	6.112631	1.832537	94
7560.569427	10.311831	6.150424	1.676605	95
7561.570332	11.408522	6.136042	1.859264	96
7562.640160	10.221048	6.139081	1.664915	97
7563.640747	11.411105	6.155252	1.853881	98
