time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
9348.886018	6.782705	7.493082	0.905196	208
9349.900129	6.909850	7.532490	0.917340	209
9350.957307	6.823456	7.508046	0.908819	210
9351.970444	6.920455	7.533659	0.918605	211
9353.030451	6.765152	7.540246	0.897206	212
9354.043853	7.286153	7.522290	0.968608	213
9355.104016	6.763290	7.510221	0.900545	214
9356.115428	7.031564	7.517443	0.935367	215
9357.174779	6.662229	7.512496	0.886820	216
9358.192431	7.460365	7.523851	0.991562	217
9359.250165	6.648218	7.521594	0.883884	218
9360.254070	6.829150	7.509806	0.909364	219
9361.332048	7.306582	7.526720	0.970753	220
9362.324210	7.537369	7.515883	1.002859	221
9363.396448	6.361798	7.512689	0.846807	222
9364.393320	7.314362	7.514291	0.973393	223
9365.468950	6.161335	7.482558	0.823426	224
9366.467317	7.160322	7.530449	0.950849	225
9367.537439	6.581524	7.529391	0.874111	226
9368.538103	7.230039	7.510948	0.962600	227
9369.609720	6.405930	7.519219	0.851941	228
9370.614591	7.621177	7.526038	1.012641	229
9371.677616	6.774537	7.517633	0.901153	230
9372.689047	7.407111	7.504420	0.987033	231
9373.746842	6.557895	7.528806	0.871041	232
9374.761957	7.262245	7.504964	0.967659	233
9375.818895	6.689878	7.524401	0.889091	234
9376.833090	7.178111	7.526313	0.953735	235
9377.890507	6.787745	7.516238	0.903077	236
9378.904545	7.186725	7.523821	0.955196	237
9379.963865	6.676953	7.512534	0.888775	238
9380.974040	7.083203	7.512382	0.942870	239
9382.036637	6.904411	7.501752	0.920373	240
9383.044597	7.188765	7.519436	0.956025	241
9384.111693	6.506845	7.515861	0.865748	242
9385.115566	7.072716	7.538151	0.938256	243
9386.183523	6.897077	7.488155	0.921065	244
9387.185836	7.320662	7.514352	0.974224	245
9388.255554	7.053465	7.523322	0.937547	246
9389.257064	7.369694	7.497715	0.982925	247
9390.327119	6.528842	7.530939	0.866936	248
9391.328242	7.179176	7.525356	0.953998	249
9392.400726	6.499409	7.484988	0.868326	250
9393.402026	7.092671	7.527267	0.942264	251
9394.470833	7.001122	7.511582	0.932044	252
9395.473077	7.434181	7.519932	0.988597	253
9396.542608	6.665547	7.518171	0.886592	254
9397.545384	7.204793	7.501746	0.960416	255
9398.614902	6.555791	7.524865	0.871217	0
9399.620851	7.179546	7.521975	0.954476	1
9400.684314	6.796162	7.529994	0.902545	2
9401.693906	7.122688	7.530407	0.945857	3
9402.765255	7.186412	7.517444	0.955965	4
9403.767102	7.064576	7.513298	0.940276	5
9404.824220	6.850795	7.529420	0.909870	6
9405.838298	7.466218	7.531985	0.991268	7
9406.895764	6.572678	7.529059	0.872975	8
9407.910546	7.286830	7.529409	0.967782	9
9408.980925	6.817048	7.535917	0.904608	10
9409.979494	7.332191	7.529274	0.973825	11
9411.042932	6.624919	7.522668	0.880661	12
9412.050286	7.523415	7.523214	1.000027	13
9413.118710	6.462095	7.534547	0.857662	14
9414.118829	7.504075	7.520197	0.997856	15
9415.192523	6.493849	7.514497	0.864176	16
9416.189162	7.642656	7.526523	1.015430	17
9417.263869	6.256198	7.483301	0.836021	18
9418.258706	7.404699	7.513495	0.985520	19
9419.335169	6.700677	7.521966	0.890815	20
9420.332291	7.285250	7.524939	0.968148	21
9421.407253	6.771949	7.526921	0.899697	22
9422.406720	7.326898	7.503563	0.976456	23
9423.477087	6.533629	7.511080	0.869865	24
9424.477736	7.148294	7.528564	0.949490	25
9425.549171	6.702269	7.523593	0.890833	26
9426.552096	7.122288	7.516188	0.947593	27
