time (s)	coil I (A)	last det (V)	int current (uC)
4201.460214	1.011028	0.145853	487.315399
4201.461135	1.478529	0.145853	1849.040771
4201.462052	0.705051	0.145853	2495.572754
4201.462936	0.094332	0.145853	2578.962402
4201.463895	0.087814	0.145853	2663.175781
4201.464795	0.087817	0.145853	2742.211426
4201.465692	0.087733	0.145853	2820.907959
4201.466581	0.087766	0.145853	2898.932129
4201.467539	0.087843	0.145853	2983.085693
4201.468450	0.087751	0.145853	3063.027344
4201.469346	0.087810	0.145853	3141.705078
4201.470275	0.087887	0.145853	3223.352051
4201.471182	0.087964	0.145853	3303.135254
4202.476487	1.003242	0.163493	437.413574
4202.477463	1.478899	0.163493	1880.818970
4202.478387	0.677523	0.163493	2506.850342
4202.479276	0.093333	0.163493	2589.822998
4202.480223	0.087755	0.163493	2672.927002
4202.481126	0.087854	0.163493	2752.259277
4202.482016	0.087894	0.163493	2830.485107
4202.482911	0.087825	0.163493	2909.088135
4202.483854	0.087828	0.163493	2991.910400
4202.484756	0.087847	0.163493	3071.148193
4202.485663	0.087759	0.163493	3150.745361
4202.486552	0.087799	0.163493	3228.798828
4202.487500	0.087806	0.163493	3312.039307
4203.530444	1.001148	0.148053	439.503754
4203.531402	1.477903	0.148053	1855.334595
4203.532327	0.699617	0.148053	2502.479980
4203.533214	0.093918	0.148053	2585.785645
4203.534135	0.087733	0.148053	2666.587891
4203.535061	0.087777	0.148053	2747.869385
4203.535960	0.087828	0.148053	2826.827148
4203.536847	0.087814	0.148053	2904.718018
4203.537792	0.087814	0.148053	2987.701904
4203.538698	0.087708	0.148053	3067.165039
4203.539610	0.087803	0.148053	3147.241211
4203.540503	0.087762	0.148053	3225.613037
4203.541437	0.087759	0.148053	3307.579834
4204.547040	1.009526	0.152798	449.239227
4204.547966	1.475933	0.152798	1815.952881
4204.548867	0.769274	0.152798	2509.068359
4204.549790	0.096229	0.152798	2597.887939
4204.550709	0.087828	0.152798	2678.602295
4204.551623	0.087777	0.152798	2758.830566
4204.552521	0.087781	0.152798	2837.657715
4204.553460	0.087869	0.152798	2920.166504
4204.554366	0.087806	0.152798	2999.718994
4204.555265	0.087744	0.152798	3078.601074
4204.556153	0.087759	0.152798	3156.530762
4204.557107	0.087784	0.152798	3240.277100
4204.558013	0.087913	0.152798	3319.926025
4205.601994	0.994603	0.155054	435.636261
4205.602887	1.473549	0.155054	1751.515137
4205.603864	0.721227	0.155054	2456.153809
4205.604770	0.094215	0.155054	2541.512695
4205.605668	0.087759	0.155054	2620.320068
4205.606604	0.087784	0.155054	2702.486328
4205.607508	0.087858	0.155054	2781.909668
4205.608400	0.087773	0.155054	2860.203613
4205.609288	0.087748	0.155054	2938.123779
4205.610223	0.087777	0.155054	3020.195312
4205.611127	0.087810	0.155054	3099.575684
4205.612033	0.087675	0.155054	3179.008789
4205.612930	0.087744	0.155054	3257.715332
4206.615260	1.018378	0.161975	457.251556
4206.616160	1.475365	0.161975	1785.080078
4206.617092	0.771529	0.161975	2504.145508
4206.618025	0.093713	0.161975	2591.580078
4206.618926	0.087686	0.161975	2670.584717
4206.619816	0.087865	0.161975	2748.784668
4206.620758	0.087854	0.161975	2831.543213
4206.621655	0.087784	0.161975	2910.285889
4206.622567	0.087733	0.161975	2990.298584
4206.623465	0.087810	0.161975	3069.152100
4206.624405	0.087664	0.161975	3151.555908
4206.625304	0.087740	0.161975	3230.434570
4206.626196	0.087722	0.161975	3308.682861
4207.674840	1.006066	0.147473	448.705322
4207.675739	1.474435	0.147473	1774.222168
4207.676704	0.720055	0.147473	2469.075195
4207.677611	0.093772	0.147473	2554.126465
4207.678513	0.087726	0.147473	2633.255127
4207.679424	0.087828	0.147473	2713.266846
4207.680356	0.087865	0.147473	2795.156982
4207.681268	0.087751	0.147473	2875.186279
4207.682159	0.087894	0.147473	2953.500000
4207.683097	0.087924	0.147473	3035.972412
4207.683996	0.087909	0.147473	3115.002441
4207.684900	0.087847	0.147473	3194.415771
4207.685788	0.087773	0.147473	3272.358643
4208.688082	0.996735	0.163775	436.569794
4208.688981	1.474149	0.163775	1761.829834
4208.689948	0.721447	0.163775	2459.468750
